CustomerID;FirstName;LastName;Gender;Age;City;Region;SignupDate;Segment
204136;Ιωάννα;Λαμπρόπουλος;F;66;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-12-12;Bronze
204137;Θανάσης;Αλεξίου;M;25;Ρόδος;Νότιο Αιγαίο;2024-06-07;Bronze
204138;Ελένη;Σταματίου;F;62;Ηράκλειο;Κρήτη;2024-05-22;Silver
204139;Χρήστος;Σταματίου;M;40;Ηράκλειο;Κρήτη;2025-12-02;Silver
204140;Βασίλης;Ιωαννίδης;M;35;Βόλος;Θεσσαλία;2025-01-11;Bronze
204141;Ανδρέας;Λαμπρόπουλος;M;51;Ηράκλειο;Κρήτη;2024-03-28;Bronze
204142;Γιώργος;Βλάχος;M;40;Ιωάννινα;Ήπειρος;2024-08-18;Bronze
204143;Βασίλης;Νικολάου;M;45;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-07-14;Bronze
204144;Γεωργία;Παπαδόπουλος;F;37;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-08-16;Gold
204145;Δήμητρα;Σπυρόπουλος;F;24;Ιωάννινα;Ήπειρος;2025-05-30;Silver
204146;Κατερίνα;Δημητρίου;F;30;Πάτρα;Δυτική Ελλάδα;2025-01-10;Bronze
204147;Κατερίνα;Λαμπρόπουλος;F;44;Χανιά;Κρήτη;2024-11-17;Bronze
204148;Παναγιώτης;Σπυρόπουλος;M;42;Αθήνα;Αττική;2025-12-02;Silver
204149;Δημήτρης;Παπαδόπουλος;M;54;Πάτρα;Δυτική Ελλάδα;2025-01-05;Silver
204150;Βασίλης;Πετρόπουλος;M;68;Σέρρες;Κεντρική Μακεδονία;2025-10-17;Bronze
204151;Άννα;Μιχαηλίδης;F;31;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-02-10;Bronze
204152;Βασίλης;Αναστασίου;M;42;Αθήνα;Αττική;2024-04-15;Silver
204153;Κατερίνα;Ζαχαρίου;F;67;Αθήνα;Αττική;2024-08-29;Platinum
204154;Σοφία;Πετρόπουλος;F;21;Χανιά;Κρήτη;2024-10-17;Gold
204155;Σοφία;Χατζής;F;23;Σέρρες;Κεντρική Μακεδονία;2024-04-02;Bronze
204156;Παναγιώτης;Βλάχος;M;72;Σέρρες;Κεντρική Μακεδονία;2024-02-05;Bronze
204157;Γιώργος;Γεωργίου;M;42;Ιωάννινα;Ήπειρος;2024-08-28;Gold
204158;Κατερίνα;Νικολάου;F;51;Λάρισα;Θεσσαλία;2025-01-06;Gold
204159;Ελένη;Αναστασίου;F;66;Αθήνα;Αττική;2025-06-30;Silver
204160;Γεωργία;Μιχαηλίδης;F;27;Πάτρα;Δυτική Ελλάδα;2025-08-11;Bronze
204161;Γιώργος;Ζαχαρίου;M;37;Χανιά;Κρήτη;2025-03-13;Bronze
204162;Χριστίνα;Οικονόμου;F;65;Σέρρες;Κεντρική Μακεδονία;2024-03-02;Bronze
204163;Μαρία;Αναστασίου;F;44;Ρόδος;Νότιο Αιγαίο;2024-01-19;Silver
204164;Σοφία;Πετρόπουλος;F;60;Βόλος;Θεσσαλία;2024-07-23;Silver
204165;Χρήστος;Νικολάου;M;37;Λάρισα;Θεσσαλία;2024-03-15;Platinum
204166;Χριστίνα;Καραγιάννης;F;52;Χανιά;Κρήτη;2024-10-21;Bronze
204167;Άννα;Νικολάου;F;22;Ιωάννινα;Ήπειρος;2024-12-23;Bronze
204168;Παναγιώτης;Νικολάου;M;31;Χανιά;Κρήτη;2025-08-08;Bronze
204169;Σοφία;Παπαδόπουλος;F;47;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-03-10;Silver
204170;Μιχάλης;Σταματίου;M;57;Χανιά;Κρήτη;2025-01-18;Bronze
204171;Γιώργος;Ιωαννίδης;M;58;Τρίκαλα;Θεσσαλία;2024-02-01;Gold
204172;Ιωάννα;Γεωργίου;F;34;Χανιά;Κρήτη;2024-12-13;Bronze
204173;Δημήτρης;Γεωργίου;M;49;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-09-17;Silver
204174;Δήμητρα;Κωνσταντίνου;F;65;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-06-23;Silver
204175;Παναγιώτης;Χατζής;M;29;Πάτρα;Δυτική Ελλάδα;2024-01-06;Gold
204176;Βασίλης;Λαμπρόπουλος;M;22;Βόλος;Θεσσαλία;2025-10-31;Bronze
204177;Κατερίνα;Γεωργίου;F;72;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-02-05;Silver
204178;Κώστας;Καρράς;M;56;Ιωάννινα;Ήπειρος;2024-06-19;Bronze
204179;Ανδρέας;Οικονόμου;M;48;Τρίκαλα;Θεσσαλία;2024-08-21;Platinum
204180;Παναγιώτης;Πετρόπουλος;M;22;Ηράκλειο;Κρήτη;2025-09-07;Bronze
204181;Δημήτρης;Σταματίου;M;41;Αθήνα;Αττική;2024-06-21;Silver
204182;Κατερίνα;Βλάχος;F;53;Ηράκλειο;Κρήτη;2025-06-01;Platinum
204183;Μαρία;Βλάχος;F;48;Σέρρες;Κεντρική Μακεδονία;2025-02-06;Bronze
204184;Θανάσης;Χατζής;M;55;Λάρισα;Θεσσαλία;2024-06-07;Gold
204185;Αγγελική;Παπαδόπουλος;F;30;Ηράκλειο;Κρήτη;2024-01-27;Silver
204186;Ελένη;Αναστασίου;F;53;Ιωάννινα;Ήπειρος;2025-11-02;Bronze
204187;Θανάσης;Οικονόμου;M;50;Βόλος;Θεσσαλία;2024-01-21;Bronze
204188;Παναγιώτης;Ζαχαρίου;M;72;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-11-07;Bronze
204189;Ανδρέας;Γεωργίου;M;53;Πάτρα;Δυτική Ελλάδα;2024-08-04;Silver
204190;Νίκος;Οικονόμου;M;57;Αθήνα;Αττική;2025-05-09;Bronze
204191;Ιωάννα;Χατζής;F;62;Ηράκλειο;Κρήτη;2025-08-04;Bronze
204192;Μιχάλης;Γεωργίου;M;49;Λάρισα;Θεσσαλία;2024-01-11;Bronze
204193;Δήμητρα;Μιχαηλίδης;F;51;Σέρρες;Κεντρική Μακεδονία;2025-05-31;Silver
204194;Δήμητρα;Καραγιάννης;F;66;Ηράκλειο;Κρήτη;2025-05-05;Bronze
204195;Γεωργία;Μιχαηλίδης;F;43;Ιωάννινα;Ήπειρος;2024-01-06;Bronze
204196;Χρήστος;Μιχαηλίδης;M;64;Αθήνα;Αττική;2024-10-26;Gold
204197;Σοφία;Γεωργίου;F;27;Αθήνα;Αττική;2025-07-25;Bronze
204198;Δημήτρης;Καρράς;M;51;Ρόδος;Νότιο Αιγαίο;2024-08-03;Silver
204199;Ανδρέας;Νικολάου;M;68;Χανιά;Κρήτη;2025-11-25;Platinum
204200;Μαρία;Αναστασίου;F;31;Ρόδος;Νότιο Αιγαίο;2024-09-09;Gold
204201;Χρήστος;Παπαδόπουλος;M;26;Ιωάννινα;Ήπειρος;2025-09-14;Gold
204202;Ιωάννα;Σπυρόπουλος;F;41;Πάτρα;Δυτική Ελλάδα;2025-12-07;Gold
204203;Αγγελική;Αναστασίου;F;53;Αθήνα;Αττική;2024-08-10;Silver
204204;Χρήστος;Αλεξίου;M;43;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-06-19;Bronze
204205;Κατερίνα;Κωνσταντίνου;F;71;Σέρρες;Κεντρική Μακεδονία;2025-07-20;Bronze
204206;Άννα;Καραγιάννης;F;42;Λάρισα;Θεσσαλία;2024-06-09;Silver
204207;Θανάσης;Βλάχος;M;18;Ηράκλειο;Κρήτη;2025-10-01;Gold
204208;Άννα;Πετρόπουλος;F;41;Πάτρα;Δυτική Ελλάδα;2025-12-15;Gold
204209;Μαρία;Ζαχαρίου;F;59;Χανιά;Κρήτη;2024-12-20;Bronze
204210;Άννα;Αναστασίου;F;63;Αθήνα;Αττική;2024-04-05;Bronze
204211;Σοφία;Σπυρόπουλος;F;39;Λάρισα;Θεσσαλία;2025-05-16;Bronze
204212;Ιωάννα;Οικονόμου;F;35;Ρόδος;Νότιο Αιγαίο;2025-09-22;Bronze
204213;Ιωάννα;Λαμπρόπουλος;F;22;Ρόδος;Νότιο Αιγαίο;2024-11-13;Bronze
204214;Δήμητρα;Χατζής;F;48;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-08-26;Silver
204215;Γιώργος;Αλεξίου;M;67;Σέρρες;Κεντρική Μακεδονία;2024-09-13;Bronze
204216;Άννα;Μιχαηλίδης;F;52;Τρίκαλα;Θεσσαλία;2025-08-17;Bronze
204217;Βασίλης;Παπαδόπουλος;M;36;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-12-23;Silver
204218;Χριστίνα;Πετρόπουλος;F;58;Λάρισα;Θεσσαλία;2024-08-07;Bronze
204219;Νίκος;Ζαχαρίου;M;60;Χανιά;Κρήτη;2025-04-12;Silver
204220;Χρήστος;Χατζής;M;55;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-01-31;Bronze
204221;Κατερίνα;Βλάχος;F;44;Ηράκλειο;Κρήτη;2024-11-11;Gold
204222;Γιώργος;Κωνσταντίνου;M;52;Βόλος;Θεσσαλία;2025-03-26;Platinum
204223;Ιωάννα;Γεωργίου;F;27;Ιωάννινα;Ήπειρος;2024-12-01;Gold
204224;Βασίλης;Δημητρίου;M;53;Πάτρα;Δυτική Ελλάδα;2025-08-23;Gold
204225;Μιχάλης;Λαμπρόπουλος;M;57;Σέρρες;Κεντρική Μακεδονία;2025-06-30;Silver
204226;Παναγιώτης;Χατζής;M;61;Ρόδος;Νότιο Αιγαίο;2024-03-06;Silver
204227;Μαρία;Ζαχαρίου;F;36;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-12-13;Bronze
204228;Δήμητρα;Αλεξίου;F;47;Τρίκαλα;Θεσσαλία;2024-08-20;Bronze
204229;Άννα;Σπυρόπουλος;F;44;Ηράκλειο;Κρήτη;2024-05-06;Silver
204230;Γεωργία;Μιχαηλίδης;F;49;Αθήνα;Αττική;2025-05-19;Gold
204231;Γεωργία;Κωνσταντίνου;F;34;Χανιά;Κρήτη;2025-12-28;Gold
204232;Παναγιώτης;Αναστασίου;M;18;Αθήνα;Αττική;2024-03-01;Silver
204233;Μαρία;Σπυρόπουλος;F;41;Ιωάννινα;Ήπειρος;2024-02-16;Bronze
204234;Γιώργος;Καρράς;M;37;Αθήνα;Αττική;2025-03-31;Gold
204235;Κατερίνα;Χατζής;F;44;Χανιά;Κρήτη;2024-06-14;Bronze
204236;Σοφία;Νικολάου;F;47;Ηράκλειο;Κρήτη;2024-09-30;Bronze
204237;Γεωργία;Πετρόπουλος;F;27;Βόλος;Θεσσαλία;2024-04-27;Gold
204238;Άννα;Καρράς;F;44;Σέρρες;Κεντρική Μακεδονία;2024-11-25;Platinum
204239;Δήμητρα;Ζαχαρίου;F;71;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-07-27;Silver
204240;Μιχάλης;Δημητρίου;M;21;Τρίκαλα;Θεσσαλία;2024-11-26;Bronze
204241;Ανδρέας;Χατζής;M;21;Ιωάννινα;Ήπειρος;2025-12-10;Gold
204242;Ελένη;Λαμπρόπουλος;F;38;Ηράκλειο;Κρήτη;2025-02-14;Bronze
204243;Μιχάλης;Αναστασίου;M;32;Τρίκαλα;Θεσσαλία;2024-01-21;Bronze
204244;Ανδρέας;Μιχαηλίδης;M;68;Αθήνα;Αττική;2024-02-17;Bronze
204245;Νίκος;Καρράς;M;61;Ιωάννινα;Ήπειρος;2025-05-21;Silver
204246;Μιχάλης;Παπαδόπουλος;M;46;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-06-08;Gold
204247;Ελένη;Σπυρόπουλος;F;45;Ηράκλειο;Κρήτη;2024-11-29;Bronze
204248;Κατερίνα;Σπυρόπουλος;F;28;Ρόδος;Νότιο Αιγαίο;2025-09-14;Gold
204249;Άννα;Ζαχαρίου;F;53;Σέρρες;Κεντρική Μακεδονία;2024-04-13;Silver
204250;Ιωάννα;Μιχαηλίδης;F;26;Πάτρα;Δυτική Ελλάδα;2025-03-24;Bronze
204251;Σοφία;Βλάχος;F;22;Ιωάννινα;Ήπειρος;2025-10-17;Platinum
204252;Θανάσης;Δημητρίου;M;38;Χανιά;Κρήτη;2024-11-12;Platinum
204253;Ιωάννα;Νικολάου;F;39;Ιωάννινα;Ήπειρος;2024-02-25;Gold
204254;Ιωάννα;Ζαχαρίου;F;28;Σέρρες;Κεντρική Μακεδονία;2024-02-15;Silver
204255;Γεωργία;Παπαδόπουλος;F;43;Τρίκαλα;Θεσσαλία;2024-04-20;Bronze
204256;Μαρία;Σταματίου;F;43;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-08-31;Bronze
204257;Άννα;Δημητρίου;F;26;Πάτρα;Δυτική Ελλάδα;2025-11-19;Bronze
204258;Χριστίνα;Σπυρόπουλος;F;45;Ιωάννινα;Ήπειρος;2024-11-26;Bronze
204259;Ανδρέας;Βλάχος;M;65;Σέρρες;Κεντρική Μακεδονία;2024-07-02;Bronze
204260;Χρήστος;Χατζής;M;35;Ηράκλειο;Κρήτη;2024-12-08;Bronze
204261;Βασίλης;Καρράς;M;22;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-07-17;Silver
204262;Αγγελική;Δημητρίου;F;33;Χανιά;Κρήτη;2024-02-02;Platinum
204263;Άννα;Σταματίου;F;25;Ηράκλειο;Κρήτη;2025-01-22;Gold
204264;Αγγελική;Λαμπρόπουλος;F;42;Λάρισα;Θεσσαλία;2024-12-31;Bronze
204265;Κατερίνα;Καρράς;F;25;Βόλος;Θεσσαλία;2024-05-02;Bronze
204266;Ανδρέας;Ιωαννίδης;M;49;Αθήνα;Αττική;2025-01-07;Platinum
204267;Θανάσης;Ιωαννίδης;M;20;Χανιά;Κρήτη;2025-02-12;Silver
204268;Σοφία;Δημητρίου;F;26;Ηράκλειο;Κρήτη;2024-12-17;Gold
204269;Κατερίνα;Παπανικολάου;F;53;Ιωάννινα;Ήπειρος;2025-09-03;Bronze
204270;Άννα;Παπανικολάου;F;45;Αθήνα;Αττική;2024-02-05;Bronze
204271;Ανδρέας;Ιωαννίδης;M;22;Βόλος;Θεσσαλία;2024-03-30;Silver
204272;Δήμητρα;Δημητρίου;F;55;Ηράκλειο;Κρήτη;2025-05-01;Gold
204273;Γεωργία;Παπανικολάου;F;31;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-06-25;Silver
204274;Παναγιώτης;Κωνσταντίνου;M;69;Βόλος;Θεσσαλία;2025-06-26;Silver
204275;Θανάσης;Καραγιάννης;M;45;Τρίκαλα;Θεσσαλία;2024-06-12;Bronze
204276;Χριστίνα;Δημητρίου;F;43;Λάρισα;Θεσσαλία;2025-11-30;Bronze
204277;Κατερίνα;Καρράς;F;67;Βόλος;Θεσσαλία;2024-09-11;Bronze
204278;Κώστας;Κωνσταντίνου;M;67;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-02-10;Silver
204279;Γιώργος;Γεωργίου;M;35;Χανιά;Κρήτη;2025-12-08;Bronze
204280;Ελένη;Πετρόπουλος;F;53;Χανιά;Κρήτη;2024-10-06;Bronze
204281;Άννα;Σπυρόπουλος;F;67;Λάρισα;Θεσσαλία;2025-07-21;Silver
204282;Κώστας;Μιχαηλίδης;M;50;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-05-14;Gold
204283;Γιώργος;Παπαδόπουλος;M;51;Αθήνα;Αττική;2024-11-27;Silver
204284;Ανδρέας;Ζαχαρίου;M;20;Χανιά;Κρήτη;2024-05-03;Bronze
204285;Δημήτρης;Αναστασίου;M;63;Αθήνα;Αττική;2024-12-14;Platinum
204286;Γιώργος;Παπανικολάου;M;42;Τρίκαλα;Θεσσαλία;2024-08-14;Bronze
204287;Γεωργία;Χατζής;F;20;Σέρρες;Κεντρική Μακεδονία;2024-07-07;Platinum
204288;Νίκος;Γεωργίου;M;44;Τρίκαλα;Θεσσαλία;2025-02-28;Silver
204289;Μαρία;Νικολάου;F;58;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-06-13;Gold
204290;Χριστίνα;Σπυρόπουλος;F;71;Ιωάννινα;Ήπειρος;2024-09-21;Bronze
204291;Κώστας;Ιωαννίδης;M;54;Χανιά;Κρήτη;2024-07-13;Bronze
204292;Γιώργος;Σπυρόπουλος;M;70;Λάρισα;Θεσσαλία;2025-09-28;Silver
204293;Γεωργία;Παπανικολάου;F;56;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-06-25;Bronze
204294;Γιώργος;Βλάχος;M;32;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-09-22;Silver
204295;Χριστίνα;Ιωαννίδης;F;49;Τρίκαλα;Θεσσαλία;2024-05-02;Gold
204296;Δήμητρα;Καραγιάννης;F;72;Χανιά;Κρήτη;2025-10-08;Bronze
204297;Παναγιώτης;Χατζής;M;57;Βόλος;Θεσσαλία;2024-02-28;Bronze
204298;Σοφία;Γεωργίου;F;43;Λάρισα;Θεσσαλία;2024-12-26;Bronze
204299;Κατερίνα;Χατζής;F;38;Ηράκλειο;Κρήτη;2024-05-13;Gold
204300;Γιώργος;Καραγιάννης;M;27;Λάρισα;Θεσσαλία;2025-07-19;Gold
204301;Σοφία;Γεωργίου;F;29;Ιωάννινα;Ήπειρος;2024-04-11;Gold
204302;Δήμητρα;Καραγιάννης;F;34;Βόλος;Θεσσαλία;2025-07-11;Bronze
204303;Ανδρέας;Ζαχαρίου;M;30;Ρόδος;Νότιο Αιγαίο;2024-09-08;Bronze
204304;Βασίλης;Βλάχος;M;41;Λάρισα;Θεσσαλία;2025-10-10;Gold
204305;Κατερίνα;Καραγιάννης;F;50;Χανιά;Κρήτη;2024-12-27;Silver
204306;Θανάσης;Σταματίου;M;18;Ιωάννινα;Ήπειρος;2025-09-18;Bronze
204307;Γεωργία;Αλεξίου;F;29;Βόλος;Θεσσαλία;2025-11-11;Gold
204308;Κατερίνα;Σπυρόπουλος;F;45;Τρίκαλα;Θεσσαλία;2024-06-16;Bronze
204309;Αγγελική;Βλάχος;F;23;Πάτρα;Δυτική Ελλάδα;2025-04-26;Bronze
204310;Ελένη;Λαμπρόπουλος;F;31;Ρόδος;Νότιο Αιγαίο;2025-09-13;Silver
204311;Δήμητρα;Καραγιάννης;F;71;Χανιά;Κρήτη;2024-02-03;Bronze
204312;Βασίλης;Παπαδόπουλος;M;23;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-05-24;Bronze
204313;Χρήστος;Νικολάου;M;54;Λάρισα;Θεσσαλία;2025-01-06;Gold
204314;Κώστας;Μιχαηλίδης;M;60;Ρόδος;Νότιο Αιγαίο;2024-10-20;Bronze
204315;Ανδρέας;Αλεξίου;M;35;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-10-19;Bronze
204316;Θανάσης;Δημητρίου;M;19;Τρίκαλα;Θεσσαλία;2024-08-10;Bronze
204317;Νίκος;Ζαχαρίου;M;45;Σέρρες;Κεντρική Μακεδονία;2025-03-13;Platinum
204318;Χρήστος;Καρράς;M;58;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-09-20;Silver
204319;Γιώργος;Γεωργίου;M;23;Σέρρες;Κεντρική Μακεδονία;2024-03-03;Bronze
204320;Βασίλης;Κωνσταντίνου;M;33;Τρίκαλα;Θεσσαλία;2025-04-24;Gold
204321;Χρήστος;Παπαδόπουλος;M;68;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-10-19;Silver
204322;Ιωάννα;Πετρόπουλος;F;66;Βόλος;Θεσσαλία;2025-10-21;Bronze
204323;Κατερίνα;Νικολάου;F;38;Ηράκλειο;Κρήτη;2025-08-28;Bronze
204324;Κώστας;Κωνσταντίνου;M;26;Βόλος;Θεσσαλία;2025-05-19;Silver
204325;Μιχάλης;Σπυρόπουλος;M;34;Βόλος;Θεσσαλία;2025-04-01;Silver
204326;Κώστας;Γεωργίου;M;60;Χανιά;Κρήτη;2025-06-22;Gold
204327;Νίκος;Γεωργίου;M;36;Χανιά;Κρήτη;2024-11-12;Bronze
204328;Δημήτρης;Μιχαηλίδης;M;30;Χανιά;Κρήτη;2024-08-23;Silver
204329;Αγγελική;Καραγιάννης;F;52;Χανιά;Κρήτη;2024-10-31;Bronze
204330;Παναγιώτης;Σπυρόπουλος;M;39;Τρίκαλα;Θεσσαλία;2025-10-02;Silver
204331;Ανδρέας;Ζαχαρίου;M;68;Ρόδος;Νότιο Αιγαίο;2024-11-14;Bronze
204332;Μαρία;Μιχαηλίδης;F;54;Τρίκαλα;Θεσσαλία;2024-09-07;Silver
204333;Βασίλης;Παπανικολάου;M;33;Πάτρα;Δυτική Ελλάδα;2025-10-22;Silver
204334;Ανδρέας;Αναστασίου;M;44;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-03-05;Silver
204335;Γεωργία;Αναστασίου;F;44;Τρίκαλα;Θεσσαλία;2025-03-31;Silver
204336;Βασίλης;Χατζής;M;51;Ιωάννινα;Ήπειρος;2024-08-08;Silver
204337;Δημήτρης;Χατζής;M;38;Ρόδος;Νότιο Αιγαίο;2024-10-24;Gold
204338;Γεωργία;Νικολάου;F;63;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-04-27;Silver
204339;Ιωάννα;Σταματίου;F;32;Σέρρες;Κεντρική Μακεδονία;2024-12-06;Platinum
204340;Νίκος;Πετρόπουλος;M;35;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-08-06;Silver
204341;Κατερίνα;Μιχαηλίδης;F;61;Ηράκλειο;Κρήτη;2025-06-01;Gold
204342;Δήμητρα;Αναστασίου;F;67;Ρόδος;Νότιο Αιγαίο;2025-09-29;Gold
204343;Γεωργία;Δημητρίου;F;63;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-07-21;Silver
204344;Κώστας;Παπαδόπουλος;M;20;Χανιά;Κρήτη;2025-10-22;Bronze
204345;Νίκος;Κωνσταντίνου;M;29;Χανιά;Κρήτη;2025-02-21;Silver
204346;Χρήστος;Σταματίου;M;38;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-11-25;Silver
204347;Ελένη;Κωνσταντίνου;F;55;Αθήνα;Αττική;2025-08-01;Silver
204348;Ελένη;Παπαδόπουλος;F;60;Χανιά;Κρήτη;2024-01-09;Bronze
204349;Δήμητρα;Ζαχαρίου;F;62;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-07-06;Bronze
204350;Μιχάλης;Αναστασίου;M;64;Τρίκαλα;Θεσσαλία;2025-08-26;Platinum
204351;Δήμητρα;Νικολάου;F;57;Λάρισα;Θεσσαλία;2025-06-12;Bronze
204352;Ανδρέας;Γεωργίου;M;47;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-08-23;Silver
204353;Ελένη;Σταματίου;F;59;Ηράκλειο;Κρήτη;2024-09-19;Bronze
204354;Ανδρέας;Βλάχος;M;45;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-01-17;Silver
204355;Ιωάννα;Σπυρόπουλος;F;31;Λάρισα;Θεσσαλία;2024-05-13;Bronze
204356;Αγγελική;Καραγιάννης;F;38;Αθήνα;Αττική;2024-07-30;Silver
204357;Παναγιώτης;Χατζής;M;46;Ρόδος;Νότιο Αιγαίο;2024-04-04;Bronze
204358;Ιωάννα;Δημητρίου;F;58;Σέρρες;Κεντρική Μακεδονία;2025-10-04;Bronze
204359;Χρήστος;Δημητρίου;M;60;Ρόδος;Νότιο Αιγαίο;2025-09-02;Bronze
204360;Χριστίνα;Μιχαηλίδης;F;63;Ιωάννινα;Ήπειρος;2025-09-10;Gold
204361;Ιωάννα;Νικολάου;F;68;Τρίκαλα;Θεσσαλία;2024-04-02;Silver
204362;Παναγιώτης;Βλάχος;M;41;Ιωάννινα;Ήπειρος;2025-03-09;Silver
204363;Γιώργος;Αλεξίου;M;27;Βόλος;Θεσσαλία;2024-07-20;Bronze
204364;Κατερίνα;Ιωαννίδης;F;38;Χανιά;Κρήτη;2025-04-01;Silver
204365;Ιωάννα;Αλεξίου;F;38;Τρίκαλα;Θεσσαλία;2024-01-11;Silver
204366;Γιώργος;Καραγιάννης;M;29;Χανιά;Κρήτη;2025-12-06;Bronze
204367;Ιωάννα;Μιχαηλίδης;F;35;Τρίκαλα;Θεσσαλία;2025-03-01;Silver
204368;Κώστας;Μιχαηλίδης;M;23;Λάρισα;Θεσσαλία;2025-09-16;Silver
204369;Χρήστος;Βλάχος;M;24;Ρόδος;Νότιο Αιγαίο;2025-02-08;Bronze
204370;Δήμητρα;Μιχαηλίδης;F;62;Λάρισα;Θεσσαλία;2024-09-18;Bronze
204371;Θανάσης;Παπανικολάου;M;22;Σέρρες;Κεντρική Μακεδονία;2025-09-11;Gold
204372;Χριστίνα;Αλεξίου;F;19;Αθήνα;Αττική;2025-10-29;Bronze
204373;Κατερίνα;Γεωργίου;F;68;Αθήνα;Αττική;2025-01-02;Silver
204374;Σοφία;Οικονόμου;F;46;Χανιά;Κρήτη;2025-04-18;Gold
204375;Παναγιώτης;Ζαχαρίου;M;24;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-07-28;Silver
204376;Άννα;Καραγιάννης;F;65;Σέρρες;Κεντρική Μακεδονία;2025-11-17;Silver
204377;Δήμητρα;Σταματίου;F;48;Σέρρες;Κεντρική Μακεδονία;2024-06-16;Gold
204378;Γεωργία;Λαμπρόπουλος;F;43;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-04-16;Silver
204379;Ανδρέας;Ιωαννίδης;M;37;Χανιά;Κρήτη;2025-08-29;Silver
204380;Μιχάλης;Δημητρίου;M;29;Τρίκαλα;Θεσσαλία;2025-08-24;Gold
204381;Γεωργία;Πετρόπουλος;F;24;Βόλος;Θεσσαλία;2024-10-26;Silver
204382;Μιχάλης;Παπαδόπουλος;M;21;Σέρρες;Κεντρική Μακεδονία;2024-05-10;Silver
204383;Νίκος;Αλεξίου;M;26;Ιωάννινα;Ήπειρος;2025-06-05;Silver
204384;Σοφία;Καρράς;F;19;Πάτρα;Δυτική Ελλάδα;2024-03-06;Bronze
204385;Ελένη;Ιωαννίδης;F;49;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-03-26;Silver
204386;Βασίλης;Κωνσταντίνου;M;29;Τρίκαλα;Θεσσαλία;2025-10-02;Silver
204387;Θανάσης;Ιωαννίδης;M;68;Ιωάννινα;Ήπειρος;2024-03-28;Silver
204388;Δήμητρα;Λαμπρόπουλος;F;56;Πάτρα;Δυτική Ελλάδα;2024-06-07;Bronze
204389;Δήμητρα;Νικολάου;F;62;Χανιά;Κρήτη;2024-11-26;Silver
204390;Χρήστος;Αλεξίου;M;18;Σέρρες;Κεντρική Μακεδονία;2024-06-03;Gold
204391;Θανάσης;Βλάχος;M;69;Ηράκλειο;Κρήτη;2024-12-31;Platinum
204392;Αγγελική;Πετρόπουλος;F;49;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-01-18;Silver
204393;Ανδρέας;Πετρόπουλος;M;59;Ιωάννινα;Ήπειρος;2024-11-03;Silver
204394;Χρήστος;Ζαχαρίου;M;60;Λάρισα;Θεσσαλία;2025-05-25;Bronze
204395;Δήμητρα;Παπανικολάου;F;20;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-12-01;Bronze
204396;Νίκος;Παπαδόπουλος;M;25;Χανιά;Κρήτη;2024-12-27;Silver
204397;Βασίλης;Λαμπρόπουλος;M;21;Χανιά;Κρήτη;2025-05-06;Bronze
204398;Δήμητρα;Παπαδόπουλος;F;65;Σέρρες;Κεντρική Μακεδονία;2024-12-12;Silver
204399;Ανδρέας;Ζαχαρίου;M;18;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-01-02;Silver
204400;Ιωάννα;Πετρόπουλος;F;49;Λάρισα;Θεσσαλία;2024-09-16;Silver
